"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000219481","NBPF1","protein_coding",-1.54370448024981,3.55523089700283,-18.9315634431751,1.38114731388768e-58,1.10061104765823e-56,122.549421592818
"ENSG00000112578","BYSL","protein_coding",1.51250397199067,4.96606139168211,18.9016021447496,1.88363383346453e-58,1.49300645345515e-56,122.287776578355
"ENSG00000169291","SHE","protein_coding",-2.23737761827405,1.35943733768471,-18.8674992695819,2.6813763879381e-58,2.11400855436268e-56,121.959058914535
"ENSG00000175792","RUVBL1","protein_coding",1.37882507133081,6.07413029084767,18.8578589890944,2.96282405859594e-58,2.32354381992111e-56,121.778040403857
"ENSG00000145687","SSBP2","protein_coding",-2.28308152928189,2.16820873841165,-18.8523936585228,3.13530762977833e-58,2.44586998360918e-56,121.770637999186
"ENSG00000140323","DISP2","protein_coding",-2.50311561127444,2.05207578770613,-18.8356024214408,3.73057881561313e-58,2.89500728822083e-56,121.597165936743
"ENSG00000149218","ENDOD1","protein_coding",-1.67951894586882,5.6495572826833,-18.8227241169485,4.26260397511247e-58,3.29064146453735e-56,121.40311353876
"ENSG00000127951","FGL2","protein_coding",-3.24537939346297,3.86826033421136,-18.8099251463583,4.86646378144303e-58,3.73734332479526e-56,121.281711542701
"ENSG00000022267","FHL1","protein_coding",-3.40030034484453,4.22519365775285,-18.7993714699773,5.42819509567595e-58,4.14725297464479e-56,121.173138001709
"ENSG00000158828","PINK1","protein_coding",-1.64790416655751,4.49389987895178,-18.7908293711537,5.9299762045923e-58,4.5073901181778e-56,121.075492784962
"ENSG00000166831","RBPMS2","protein_coding",-3.1572706654124,0.662201344290345,-18.7769790000108,6.84397101937734e-58,5.17557849230668e-56,121.025412416991
"ENSG00000119686","FLVCR2","protein_coding",-2.20991359673569,2.34600509933354,-18.7293499280225,1.12036669441613e-57,8.38690663870499e-56,120.497768461207
"ENSG00000113303","BTNL8","protein_coding",-4.08820080788507,2.63252815189728,-18.7228237577014,1.19863156605754e-57,8.92769702115821e-56,120.400531534953
"ENSG00000144426","NBEAL1","protein_coding",-1.64763147749349,3.01686002833678,-18.7145642722866,1.30556504617983e-57,9.6755425572387e-56,120.329171787328
"ENSG00000138744","NAAA","protein_coding",-2.14029814210472,4.95832234384221,-18.7119439176833,1.34144344408564e-57,9.89197747673499e-56,120.260604119758
"ENSG00000057704","TMCC3","protein_coding",-2.51414192346774,4.41461098283785,-18.6807669541416,1.85201819994494e-57,1.35894127522692e-55,119.942285029078
"ENSG00000095303","PTGS1","protein_coding",-2.80100684180771,3.78631878508129,-18.6762320130745,1.94096663230477e-57,1.41719248394194e-55,119.901371310321
"ENSG00000160445","ZER1","protein_coding",-1.27461090999766,5.79092739210362,-18.6427195055029,2.74507849138998e-57,1.99448791173442e-55,119.543496856547
"ENSG00000165457","FOLR2","protein_coding",-3.0470573538988,2.02353392133448,-18.6289693510685,3.16455024631023e-57,2.28804701223464e-55,119.456660867271
"ENSG00000175600","SUGCT","protein_coding",-2.45057198278849,1.13700886511628,-18.6203652048776,3.45902876774149e-57,2.48882157259536e-55,119.416689405754
"ENSG00000137936","BCAR3","protein_coding",-1.57373909534479,4.14976055125261,-18.5774095868827,5.3931841113898e-57,3.86172825599128e-55,118.8802761536
"ENSG00000164342","TLR3","protein_coding",-2.30583930728804,3.09647265040292,-18.5605793089325,6.41813080780541e-57,4.57353532852365e-55,118.726453530325
"ENSG00000101938","CHRDL1","protein_coding",-4.46086503324955,1.50787849786389,-18.552051771216,7.00958198881699e-57,4.97110163819356e-55,118.659181548712
"ENSG00000100307","CBX7","protein_coding",-1.81481098354396,4.12459010447903,-18.5218516432849,9.57762188981325e-57,6.75997674527676e-55,118.306378984668
"ENSG00000145384","FABP2","protein_coding",-4.38916063583593,1.71805930312203,-18.5177874099144,9.98849037642036e-57,7.01655944830818e-55,118.302730693549
"ENSG00000152217","SETBP1","protein_coding",-2.41841150882014,1.87618977126844,-18.5131355424945,1.04804292542601e-56,7.32740200031339e-55,118.282747267907
"ENSG00000160408","ST6GALNAC6","protein_coding",-2.72721208990603,4.95467513701801,-18.5045341514011,1.14546981339551e-56,7.97096411931846e-55,118.127947643114
"ENSG00000011198","ABHD5","protein_coding",-1.23626458639725,3.65598588899822,-18.4555449538706,1.90028480817054e-56,1.3161692255469e-54,117.645879876215
"ENSG00000179163","FUCA1","protein_coding",-1.81075934961756,6.43181254186745,-18.4336396152037,2.38284806912309e-56,1.64272437583918e-54,117.402464731654
"ENSG00000187193","MT1X","protein_coding",-2.63633751813848,3.96624903064801,-18.395424025433,3.5360479440158e-56,2.42644919565751e-54,117.005714327442
"ENSG00000178031","ADAMTSL1","protein_coding",-2.51451656790508,1.65229468046669,-18.3913146616517,3.68934201861923e-56,2.51997361290204e-54,117.037214988603
"ENSG00000125485","DDX31","protein_coding",1.14127996678551,4.37555678770501,18.3755112085084,4.34334260536154e-56,2.95307449984719e-54,116.88255227452
"ENSG00000157184","CPT2","protein_coding",-1.46844455044541,5.10500013279414,-18.3574433471642,5.23414894603223e-56,3.52638889445862e-54,116.60424431949
"ENSG00000088256","GNA11","protein_coding",-1.7055126141978,7.05986082648474,-18.3486235299708,5.73315352363935e-56,3.84510414151052e-54,116.536047908355
"ENSG00000184347","SLIT3","protein_coding",-2.92428689089259,3.23691399189797,-18.3351340525047,6.58984570515443e-56,4.39976094782878e-54,116.396385088579
"ENSG00000143603","KCNN3","protein_coding",-2.26822057458302,1.50039642810322,-18.3253511946364,7.2901186752686e-56,4.84547708541844e-54,116.37334703247
"ENSG00000119950","MXI1","protein_coding",-1.64130114227704,5.36449876182296,-18.3230916148301,7.4621598979653e-56,4.93768455391258e-54,116.25176063309
"ENSG00000166510","CCDC68","protein_coding",-2.44441497097267,3.32802074776014,-18.3206466201333,7.6528918135427e-56,5.04138499823688e-54,116.247648832428
"ENSG00000117682","DHDDS","protein_coding",-1.25241266598002,5.24726068629284,-18.2485695153273,1.61017201762185e-55,1.05601635598191e-53,115.48297831602
"ENSG00000150471","ADGRL3","protein_coding",-3.12062029751151,0.482907472528002,-18.2321568326745,1.90726827073111e-55,1.2398916802095e-53,115.430041148438
"ENSG00000178537","SLC25A20","protein_coding",-1.58499865696368,4.4528368719818,-18.2109129960069,2.37457541465761e-55,1.5369413448059e-53,115.102013912348
"ENSG00000156050","FAM161B","protein_coding",-1.53664832772381,1.64226374710603,-18.1661402167154,3.76813724999916e-55,2.42831870954294e-53,114.754501223095
"ENSG00000156218","ADAMTSL3","protein_coding",-3.40541938950603,0.474191075591087,-18.1280072437718,5.58313621333945e-55,3.58239155645529e-53,114.352616672574
"ENSG00000069974","RAB27A","protein_coding",-1.79076712538427,4.56527635307833,-18.1182749277507,6.17234478538131e-55,3.94338337969491e-53,114.147947146109
"ENSG00000134028","ADAMDEC1","protein_coding",-4.05303347101975,4.3084251951819,-18.0753215459891,9.6098809936094e-55,6.11320412391753e-53,113.725862321737
"ENSG00000165406","MARCH8","protein_coding",-1.46950191588232,5.00292659873774,-18.0748492654938,9.65676583535417e-55,6.11677706032562e-53,113.69851471469
"ENSG00000048540","LMO3","protein_coding",-3.67041107666891,0.21267866221503,-18.0723311476712,9.91063341784544e-55,6.25086844763001e-53,113.782872930566
"ENSG00000174992","ZG16","protein_coding",-8.13309486820286,2.96140272896503,-18.06506340808,1.06813628372175e-54,6.6932076723964e-53,113.672592671904
"ENSG00000114166","KAT2B","protein_coding",-1.93952753342938,3.36271839572636,-18.0648736568015,1.07022683737549e-54,6.6932076723964e-53,113.623181283948
"ENSG00000185774","KCNIP4","protein_coding",-1.975014219378,0.290491921527913,-18.0452478538362,1.31008147961484e-54,8.15883516422319e-53,113.516629302929
"ENSG00000104267","CA2","protein_coding",-5.63783996670743,5.14314384990357,-18.023496438188,1.63914656484924e-54,1.01654520435964e-52,113.226459390607
"ENSG00000107937","GTPBP4","protein_coding",1.13100731456068,6.08057550207398,18.0019736198015,2.04596897709049e-54,1.26355634076814e-52,112.95879318489
"ENSG00000010319","SEMA3G","protein_coding",-2.29548691950384,2.12998138444858,-17.9877578295823,2.36855883932048e-54,1.45671282640698e-52,112.875795643947
"ENSG00000141052","MYOCD","protein_coding",-3.12149437574365,1.39314823558853,-17.9814844536638,2.52663146590003e-54,1.54750956973431e-52,112.819095247388
"ENSG00000114698","PLSCR4","protein_coding",-1.84652419971844,3.7463415599558,-17.9640674266115,3.02296213088e-54,1.84388249810302e-52,112.577735086904
"ENSG00000178462","TUBAL3","protein_coding",-3.05743148416265,2.34910679747647,-17.9428129134854,3.7624536537263e-54,2.28553639571849e-52,112.388980472313
"ENSG00000198771","RCSD1","protein_coding",-2.04396654332726,2.7577929376096,-17.9422754870568,3.78332833177108e-54,2.28883642993922e-52,112.388312228089
"ENSG00000111641","NOP2","protein_coding",1.42104695335638,5.97825677791297,17.9243615999446,4.54948947114945e-54,2.74115987566574e-52,112.174437344375
"ENSG00000197905","TEAD4","protein_coding",2.26699558259428,4.67534656483335,17.8993251213808,5.88675580035361e-54,3.53253014060086e-52,112.024653188767
"ENSG00000006747","SCIN","protein_coding",-3.31960763234207,3.37552490873331,-17.8862640609887,6.73364808070754e-54,4.02444080049383e-52,111.782577962343
"ENSG00000156113","KCNMA1","protein_coding",-3.56573500228856,2.87700234138558,-17.8628592266012,8.56721482747509e-54,5.09972924388899e-52,111.551252081185
"ENSG00000213203","GIMAP1","protein_coding",-2.00325757203829,1.49500362203075,-17.8301771531062,1.1990946488122e-53,7.10919235387777e-52,111.305346929293
"ENSG00000166311","SMPD1","protein_coding",-1.86659695405219,4.81786269400522,-17.826059809119,1.25096688585187e-53,7.38718373788701e-52,111.146845229955
"ENSG00000235863","B3GALT4","protein_coding",-1.71739548753005,3.37772393924882,-17.8109751346798,1.46091331131191e-53,8.59272107153376e-52,111.024322611139
"ENSG00000151150","ANK3","protein_coding",-1.73610537103795,4.44454938946881,-17.8087931507527,1.49406680880456e-53,8.75298744668031e-52,110.972648394036
"ENSG00000167767","KRT80","protein_coding",6.84874756235442,4.44411489612147,17.7974375846186,1.67913456197896e-53,9.79847735340637e-52,110.777640272611
"ENSG00000105989","WNT2","protein_coding",5.59468690034343,2.25810630414345,17.7903693222919,1.80572216443509e-53,1.04958485965713e-51,110.692163673533
"ENSG00000187097","ENTPD5","protein_coding",-2.66754683935435,5.79788077828006,-17.7734134007987,2.14963713682898e-53,1.24460631414372e-51,110.623675273908
"ENSG00000179144","GIMAP7","protein_coding",-2.0311078257989,2.06649135036812,-17.7407811710865,3.00642046165918e-53,1.72717690243071e-51,110.359057955818
"ENSG00000121933","TMIGD3","protein_coding",-2.48073977432327,0.846422237142779,-17.7236830692489,3.58399373020416e-53,2.05104073625815e-51,110.226273085199
"ENSG00000102409","BEX4","protein_coding",-2.37936288685153,2.43273817713853,-17.7060158887076,4.29747408246785e-53,2.4498908019361e-51,109.971848562564
"ENSG00000102886","GDPD3","protein_coding",-2.46211433809831,3.08837273152328,-17.699139590351,4.61209210343367e-53,2.61917353092314e-51,109.875063602495
"ENSG00000109339","MAPK10","protein_coding",-2.47592983662072,0.298628940207697,-17.6941802996107,4.85318815379873e-53,2.74557079448873e-51,109.932404398234
"ENSG00000214814","FER1L6","protein_coding",-4.34720713941439,0.518976733666578,-17.6830899383471,5.43889548699329e-53,3.06522087103478e-51,109.769647804102
"ENSG00000117592","PRDX6","protein_coding",-1.37486377021936,7.57356585594145,-17.6585748764917,6.99643168622066e-53,3.9280723656501e-51,109.457129058364
"ENSG00000125630","POLR1B","protein_coding",1.18769852000705,5.34413634536202,17.6549640250362,7.26077974384458e-53,4.06110480616092e-51,109.43464536713
"ENSG00000100302","RASD2","protein_coding",-2.60511769922866,2.65351141538841,-17.643688695026,8.1522043022674e-53,4.54255534466945e-51,109.321125733685
"ENSG00000125648","SLC25A23","protein_coding",-1.79269228501272,6.16315497740851,-17.5662076356934,1.8060578385498e-52,1.00259884955e-50,108.493805759001
"ENSG00000179674","ARL14","protein_coding",-2.44468207572213,2.85068105445195,-17.5589181297084,1.94634713920385e-52,1.07644616780894e-50,108.447849321217
"ENSG00000162407","PLPP3","protein_coding",-1.62159901337204,4.97116897347147,-17.5511189058354,2.10852299321106e-52,1.16180400763473e-50,108.32994079822
"ENSG00000114993","RTKN","protein_coding",1.22316104003331,6.2515753017377,17.550731278041,2.11692650339108e-52,1.16211424567639e-50,108.332428218957
"ENSG00000111863","ADTRP","protein_coding",-4.23944460601514,3.07070658407527,-17.5154526146692,3.0401665330459e-52,1.66278038202237e-50,107.993898291183
"ENSG00000278535","DHRS11","protein_coding",-2.44711182285878,5.26940397637513,-17.5144006856992,3.07314949672176e-52,1.6746405088386e-50,107.961886512417
"ENSG00000088325","TPX2","protein_coding",1.91398834247587,6.83991196960256,17.5043026466066,3.40853574750479e-52,1.85059768679546e-50,107.85845090081
"ENSG00000108773","KAT2A","protein_coding",1.54443172146481,6.40519995443975,17.492355428593,3.85286872783734e-52,2.0842051198542e-50,107.739079092995
"ENSG00000071539","TRIP13","protein_coding",2.34348189848467,4.55960511101273,17.4914678471747,3.88810084854988e-52,2.09561566462569e-50,107.861368443871
"ENSG00000170153","RNF150","protein_coding",-3.1648118646782,0.850203504721583,-17.4904977452548,3.92697684704942e-52,2.10890039228139e-50,107.818866001138
"ENSG00000153790","C7orf31","protein_coding",-1.87820601495027,2.2203819060056,-17.4834854939645,4.21977841086089e-52,2.25796229623755e-50,107.726361135311
"ENSG00000185432","METTL7A","protein_coding",-2.85878557961974,5.32620552742966,-17.477949011255,4.4662877714184e-52,2.38127040820013e-50,107.596622464759
"ENSG00000135709","KIAA0513","protein_coding",-2.23016997342882,3.76635487450697,-17.4698810348801,4.85149550460574e-52,2.56817379890237e-50,107.513355792916
"ENSG00000122694","GLIPR2","protein_coding",-2.17464386896151,4.11609908919481,-17.4659466996384,5.05120893022787e-52,2.66437789195151e-50,107.467225828545
"ENSG00000171115","GIMAP8","protein_coding",-1.93644620495186,2.4311398896363,-17.4511422599201,5.87914391586308e-52,3.09009472060009e-50,107.381910594455
"ENSG00000163191","S100A11","protein_coding",1.9059360929178,8.5156450357461,17.4277953581028,7.46879569087389e-52,3.91174875371494e-50,107.067865289495
"ENSG00000054277","OPN3","protein_coding",-1.68604235617617,2.75962105426818,-17.4259791998995,7.60912721366853e-52,3.97121420989419e-50,107.117141122087
"ENSG00000162458","FBLIM1","protein_coding",-1.34673871380416,6.46292702760907,-17.4072988219112,9.21464647843267e-52,4.79226281064313e-50,106.867409245221
"ENSG00000158201","ABHD3","protein_coding",-1.97431889540995,5.00660578806886,-17.3935144255055,1.06125953976627e-51,5.49999611832713e-50,106.720969456805
"ENSG00000073737","DHRS9","protein_coding",-4.78876382523752,2.85316942221486,-17.3913691379976,1.08484520061747e-51,5.60263956918192e-50,106.732888247982
"ENSG00000171951","SCG2","protein_coding",-3.07158901247704,0.980658440696698,-17.3896906153037,1.10366374106232e-51,5.68003610070339e-50,106.788034426926
"ENSG00000122971","ACADS","protein_coding",-2.29901926683303,5.74780945215117,-17.3776479304344,1.24859079457991e-51,6.40367223434718e-50,106.567992783693
"ENSG00000152137","HSPB8","protein_coding",-3.18792465449802,2.41308953015512,-17.3445918452164,1.75173869839486e-51,8.89187362589336e-50,106.262537607404
"ENSG00000165806","CASP7","protein_coding",-1.73814694153662,6.06053985851803,-17.3290480464798,2.0539934478638e-51,1.03905429639035e-49,106.068521645834
"ENSG00000172159","FRMD3","protein_coding",-2.55914457266976,2.23484802426378,-17.3185306248366,2.28753828977347e-51,1.15326165071504e-49,106.017873050502
"ENSG00000135220","UGT2A3","protein_coding",-4.99679145517342,2.27553540230823,-17.3163089151883,2.34016964130096e-51,1.17579642113094e-49,105.974803510472
"ENSG00000109265","KIAA1211","protein_coding",-2.40749294378096,3.19432347246675,-17.3141599238095,2.39222902836135e-51,1.19789252224229e-49,105.936859804848
"ENSG00000146731","CCT6A","protein_coding",1.16542334011443,8.09920519078001,17.2673265577239,3.86362236575851e-51,1.92816871061524e-49,105.431147548607
"ENSG00000197614","MFAP5","protein_coding",-3.59730518414226,1.77983096015435,-17.2383987733761,5.19445931853496e-51,2.58363342346729e-49,105.195233872279
"ENSG00000171100","MTM1","protein_coding",-1.38470465274627,4.36791995057586,-17.2256316408386,5.91917610881025e-51,2.93424843761825e-49,105.013336822009
"ENSG00000096384","HSP90AB1","protein_coding",1.0919077857584,10.47562719616,17.2196310360436,6.29386978346826e-51,3.10959126435222e-49,104.991753027971
"ENSG00000171724","VAT1L","protein_coding",-2.44692954164686,0.81991378148939,-17.1746787924793,9.96681679947632e-51,4.89166088085556e-49,104.629649143145
